,lat,Snow_Albedo_Daily_Tile,timestamp
36,78.0,-1.6165877396840496,965088000000
37,78.5,-1.5463597144840768,965088000000
38,79.0,-1.962823977939093,965088000000
39,79.5,-1.0943432407040865,965088000000
40,80.0,-2.8001542529359313,965088000000
41,80.5,-3.722014316318875,965088000000
42,81.0,-2.6387894507014,965088000000
43,81.5,-3.613317722690284,965088000000
44,82.0,-0.9811424665071301,965088000000
45,82.5,0.9658070338709891,965088000000
46,83.0,,965088000000
47,83.5,,965088000000
0,60.0,-1.770224824340734,967766400000
1,60.5,-0.6193869958957215,967766400000
2,61.0,0.25953280807772217,967766400000
3,61.5,0.7563759881027434,967766400000
4,62.0,0.39274880423306957,967766400000
5,62.5,0.18727365308513771,967766400000
6,63.0,0.5526190169395981,967766400000
7,63.5,1.2729364725672863,967766400000
8,64.0,0.8896663249404461,967766400000
9,64.5,1.5408171049208867,967766400000
10,65.0,1.711285143683079,967766400000
11,65.5,1.4216502205626564,967766400000
12,66.0,2.127934723501691,967766400000
13,66.5,1.6802006102531062,967766400000
14,67.0,2.1036806616627346,967766400000
15,67.5,2.7144230512861207,967766400000
16,68.0,2.798182200692131,967766400000
17,68.5,3.2218450943335637,967766400000
18,69.0,3.163966314241367,967766400000
19,69.5,2.853782705055481,967766400000
20,70.0,2.6883326697541463,967766400000
21,70.5,2.870817083156923,967766400000
22,71.0,2.705055545172165,967766400000
23,71.5,2.5647065003759204,967766400000
24,72.0,2.1204376253626984,967766400000
25,72.5,2.4885693256616546,967766400000
26,73.0,2.8062216629113097,967766400000
27,73.5,2.9670298466075353,967766400000
28,74.0,2.839255840791543,967766400000
29,74.5,2.5844681772279556,967766400000
30,75.0,2.8149077067262476,967766400000
31,75.5,2.6250155610566757,967766400000
32,76.0,3.219525854713862,967766400000
33,76.5,2.847559494077093,967766400000
34,77.0,2.8498888691491375,967766400000
35,77.5,3.034365364758656,967766400000
36,78.0,2.800052077820238,967766400000
37,78.5,3.0648138448132873,967766400000
38,79.0,2.8478259824217256,967766400000
39,79.5,3.662670841690238,967766400000
40,80.0,4.878492828093935,967766400000
41,80.5,6.096343842255446,967766400000
42,81.0,5.0416741185403575,967766400000
43,81.5,5.27650194933304,967766400000
44,82.0,7.2554135631148595,967766400000
45,82.5,6.564388673173978,967766400000
46,83.0,,967766400000
47,83.5,,967766400000
0,60.0,6.410514374347949,970358400000
1,60.5,5.8284987540226485,970358400000
2,61.0,5.545734880185178,970358400000
3,61.5,6.386108590468304,970358400000
4,62.0,6.866518013390778,970358400000
5,62.5,6.4761697734366175,970358400000
6,63.0,6.969676969194078,970358400000
7,63.5,6.467066459761845,970358400000
8,64.0,5.501082427641156,970358400000
9,64.5,5.69422676085673,970358400000
10,65.0,5.751554256509662,970358400000
11,65.5,5.7943081078725385,970358400000
12,66.0,5.305997286671299,970358400000
13,66.5,4.611822891760747,970358400000
14,67.0,4.420380847604335,970358400000
15,67.5,5.60375919375081,970358400000
16,68.0,6.945382276807547,970358400000
17,68.5,6.7873616403203165,970358400000
18,69.0,7.051150879061561,970358400000
19,69.5,6.8409822492191115,970358400000
20,70.0,6.58908853934113,970358400000
21,70.5,6.514081561615022,970358400000
22,71.0,5.9657967656203,970358400000
23,71.5,6.046577307926397,970358400000
24,72.0,6.272549279070796,970358400000
25,72.5,6.09146341291024,970358400000
26,73.0,5.689522216249006,970358400000
27,73.5,5.277593096187127,970358400000
28,74.0,5.099168582185022,970358400000
29,74.5,5.466001261189965,970358400000
30,75.0,5.443858984855561,970358400000
31,75.5,5.322620039403918,970358400000
32,76.0,5.745168585255245,970358400000
33,76.5,5.357101370467562,970358400000
34,77.0,5.571166072686095,970358400000
35,77.5,5.951994468119916,970358400000
36,78.0,6.339523551527059,970358400000
37,78.5,5.968427525692102,970358400000
38,79.0,6.715173620914737,970358400000
39,79.5,6.843046831919296,970358400000
40,80.0,8.61994984692786,970358400000
41,80.5,6.358125301931935,970358400000
42,81.0,11.095739730821327,970358400000
43,81.5,,970358400000
44,82.0,,970358400000
45,82.5,,970358400000
46,83.0,,970358400000
47,83.5,,970358400000
0,60.0,10.331933810578162,973036800000
1,60.5,11.081531318172479,973036800000
2,61.0,10.612030497856223,973036800000
3,61.5,9.521539994321431,973036800000
4,62.0,10.70962570896083,973036800000
5,62.5,10.800341077942885,973036800000
6,63.0,11.336974613304607,973036800000
7,63.5,10.622744933886347,973036800000
8,64.0,9.366775216523333,973036800000
9,64.5,9.991825219651849,973036800000
10,65.0,10.617451221950144,973036800000
11,65.5,10.204557249459727,973036800000
12,66.0,10.615800110147532,973036800000
13,66.5,9.98228931245729,973036800000
14,67.0,10.880280030373042,973036800000
15,67.5,9.222254213091567,973036800000
16,68.0,15.606409757213466,973036800000
17,68.5,,973036800000
18,69.0,,973036800000
19,69.5,,973036800000
20,70.0,,973036800000
21,70.5,,973036800000
22,71.0,,973036800000
23,71.5,,973036800000
24,72.0,,973036800000
25,72.5,,973036800000
26,73.0,,973036800000
27,73.5,,973036800000
28,74.0,,973036800000
29,74.5,,973036800000
30,75.0,,973036800000
31,75.5,,973036800000
32,76.0,,973036800000
33,76.5,,973036800000
34,77.0,,973036800000
35,77.5,,973036800000
36,78.0,,973036800000
37,78.5,,973036800000
38,79.0,,973036800000
39,79.5,,973036800000
40,80.0,,973036800000
41,80.5,,973036800000
42,81.0,,973036800000
43,81.5,,973036800000
44,82.0,,973036800000
45,82.5,,973036800000
46,83.0,,973036800000
47,83.5,,973036800000
0,60.0,,975628800000
1,60.5,,975628800000
2,61.0,,975628800000
3,61.5,,975628800000
4,62.0,,975628800000
5,62.5,,975628800000
6,63.0,,975628800000
7,63.5,,975628800000
8,64.0,,975628800000
9,64.5,,975628800000
10,65.0,,975628800000
11,65.5,,975628800000
12,66.0,,975628800000
13,66.5,,975628800000
14,67.0,,975628800000
15,67.5,,975628800000
16,68.0,,975628800000
17,68.5,,975628800000
18,69.0,,975628800000
19,69.5,,975628800000
20,70.0,,975628800000
21,70.5,,975628800000
22,71.0,,975628800000
23,71.5,,975628800000
24,72.0,,975628800000
25,72.5,,975628800000
26,73.0,,975628800000
27,73.5,,975628800000
28,74.0,,975628800000
29,74.5,,975628800000
30,75.0,,975628800000
31,75.5,,975628800000
32,76.0,,975628800000
33,76.5,,975628800000
34,77.0,,975628800000
35,77.5,,975628800000
36,78.0,,975628800000
37,78.5,,975628800000
38,79.0,,975628800000
39,79.5,,975628800000
40,80.0,,975628800000
41,80.5,,975628800000
42,81.0,,975628800000
43,81.5,,975628800000
44,82.0,,975628800000
45,82.5,,975628800000
46,83.0,,975628800000
47,83.5,,975628800000
0,60.0,10.860418866160634,978307200000
1,60.5,10.63410808865909,978307200000
2,61.0,9.955958560321115,978307200000
3,61.5,10.213453184317826,978307200000
4,62.0,11.15445824170954,978307200000
5,62.5,8.778317403097487,978307200000
6,63.0,10.81012778737786,978307200000
7,63.5,11.11516489135433,978307200000
8,64.0,11.992115505889073,978307200000
9,64.5,15.07098792851479,978307200000
10,65.0,,978307200000
11,65.5,,978307200000
12,66.0,,978307200000
13,66.5,,978307200000
14,67.0,,978307200000
15,67.5,,978307200000
16,68.0,,978307200000
17,68.5,,978307200000
18,69.0,,978307200000
19,69.5,,978307200000
20,70.0,,978307200000
21,70.5,,978307200000
22,71.0,,978307200000
23,71.5,,978307200000
24,72.0,,978307200000
25,72.5,,978307200000
26,73.0,,978307200000
27,73.5,,978307200000
28,74.0,,978307200000
29,74.5,,978307200000
30,75.0,,978307200000
31,75.5,,978307200000
32,76.0,,978307200000
33,76.5,,978307200000
34,77.0,,978307200000
35,77.5,,978307200000
36,78.0,,978307200000
37,78.5,,978307200000
38,79.0,,978307200000
39,79.5,,978307200000
40,80.0,,978307200000
41,80.5,,978307200000
42,81.0,,978307200000
43,81.5,,978307200000
44,82.0,,978307200000
45,82.5,,978307200000
46,83.0,,978307200000
47,83.5,,978307200000
0,60.0,10.184078929163293,980985600000
1,60.5,10.398074744158281,980985600000
2,61.0,9.87353069443472,980985600000
3,61.5,9.956533078740762,980985600000
4,62.0,11.06953792586925,980985600000
5,62.5,11.007170443340334,980985600000
6,63.0,11.236120812016052,980985600000
7,63.5,10.568211253989269,980985600000
8,64.0,9.728960193662033,980985600000
9,64.5,10.08145973650475,980985600000
10,65.0,10.721126155599434,980985600000
11,65.5,10.858016253700063,980985600000
12,66.0,10.897986952449074,980985600000
13,66.5,9.561430315948238,980985600000
14,67.0,9.213956504588918,980985600000
15,67.5,8.757973416993284,980985600000
16,68.0,8.75527419081809,980985600000
17,68.5,8.60238034251614,980985600000
18,69.0,8.792881397996757,980985600000
19,69.5,8.584611346434274,980985600000
20,70.0,7.966754132121701,980985600000
21,70.5,9.008210609959841,980985600000
22,71.0,7.649796621152067,980985600000
23,71.5,8.545601052542253,980985600000
24,72.0,8.496432915468493,980985600000
25,72.5,8.187795254700125,980985600000
26,73.0,7.220034586541171,980985600000
27,73.5,6.619200451091738,980985600000
28,74.0,2.609598189360867,980985600000
29,74.5,7.046519015376015,980985600000
30,75.0,9.696877092903268,980985600000
31,75.5,10.318282191301531,980985600000
32,76.0,14.103807121269378,980985600000
33,76.5,18.207127867106625,980985600000
34,77.0,,980985600000
35,77.5,,980985600000
36,78.0,,980985600000
37,78.5,,980985600000
38,79.0,,980985600000
39,79.5,,980985600000
40,80.0,,980985600000
41,80.5,,980985600000
42,81.0,,980985600000
43,81.5,,980985600000
44,82.0,,980985600000
45,82.5,,980985600000
46,83.0,,980985600000
47,83.5,,980985600000
0,60.0,6.271665638994552,983404800000
1,60.5,5.625429621951954,983404800000
2,61.0,6.168223182237678,983404800000
3,61.5,6.838047578162529,983404800000
4,62.0,8.037619036507191,983404800000
5,62.5,8.30879793798721,983404800000
6,63.0,8.618164619446734,983404800000
7,63.5,8.486440585437887,983404800000
8,64.0,8.132504934964878,983404800000
9,64.5,8.569978925017246,983404800000
10,65.0,9.156511142566393,983404800000
11,65.5,9.552946395130784,983404800000
12,66.0,9.428149453173033,983404800000
13,66.5,8.96157516978152,983404800000
14,67.0,8.522284526879764,983404800000
15,67.5,8.930756764741858,983404800000
16,68.0,8.895360373291993,983404800000
17,68.5,8.62095715649455,983404800000
18,69.0,8.844520967068222,983404800000
19,69.5,8.532145086737597,983404800000
20,70.0,8.445821197579143,983404800000
21,70.5,8.71169357751349,983404800000
22,71.0,8.273751272911948,983404800000
23,71.5,8.572420982546541,983404800000
24,72.0,8.705960127899372,983404800000
25,72.5,8.939649025128286,983404800000
26,73.0,8.48241744507538,983404800000
27,73.5,8.201642953992915,983404800000
28,74.0,8.058150753161357,983404800000
29,74.5,8.009689231659005,983404800000
30,75.0,7.999175905767162,983404800000
31,75.5,7.719608069252591,983404800000
32,76.0,8.189208149313487,983404800000
33,76.5,8.062678161205602,983404800000
34,77.0,7.727725655433334,983404800000
35,77.5,8.237702398634795,983404800000
36,78.0,8.63357450076234,983404800000
37,78.5,8.07813401007287,983404800000
38,79.0,8.153860330555561,983404800000
39,79.5,9.40394120741436,983404800000
40,80.0,10.7571365271916,983404800000
41,80.5,11.989579143739636,983404800000
42,81.0,10.747035700354676,983404800000
43,81.5,11.798696624266427,983404800000
44,82.0,11.80353782117963,983404800000
45,82.5,10.66735713574358,983404800000
46,83.0,,983404800000
47,83.5,,983404800000
0,60.0,-0.3167874551554633,986083200000
1,60.5,-0.8932151300422054,986083200000
2,61.0,-0.9442771645348667,986083200000
3,61.5,-0.616703733598222,986083200000
4,62.0,0.24216780103425317,986083200000
5,62.5,0.7700600153826017,986083200000
6,63.0,1.503952368560789,986083200000
7,63.5,1.0148635714360323,986083200000
8,64.0,0.41304400690889903,986083200000
9,64.5,0.26385087262790835,986083200000
10,65.0,0.6959141217876543,986083200000
11,65.5,1.3561474937270421,986083200000
12,66.0,1.7050155629887427,986083200000
13,66.5,1.0292944441653662,986083200000
14,67.0,0.7480691859676817,986083200000
15,67.5,1.405650932225415,986083200000
16,68.0,1.2679426640387899,986083200000
17,68.5,1.070242939648674,986083200000
18,69.0,1.769961295428053,986083200000
19,69.5,1.968133979327312,986083200000
20,70.0,1.6655970827306674,986083200000
21,70.5,2.209160050064548,986083200000
22,71.0,2.2744221224728114,986083200000
23,71.5,2.657187905509006,986083200000
24,72.0,2.9129072233547113,986083200000
25,72.5,3.2216328403521155,986083200000
26,73.0,3.3747460210969678,986083200000
27,73.5,3.229626438368663,986083200000
28,74.0,3.3479842889890974,986083200000
29,74.5,3.9078333736654707,986083200000
30,75.0,4.350713677001259,986083200000
31,75.5,4.3146062855793135,986083200000
32,76.0,4.5078117459383735,986083200000
33,76.5,4.9204077714171275,986083200000
34,77.0,5.098894344868707,986083200000
35,77.5,5.731886444219203,986083200000
36,78.0,6.710102915156538,986083200000
37,78.5,6.711197586724182,986083200000
38,79.0,6.567859020354936,986083200000
39,79.5,7.229088230617742,986083200000
40,80.0,8.59959365909074,986083200000
41,80.5,10.793013606959995,986083200000
42,81.0,10.163841842696915,986083200000
43,81.5,11.710906526626077,986083200000
44,82.0,12.521232205358782,986083200000
45,82.5,12.236714725299935,986083200000
46,83.0,,986083200000
47,83.5,,986083200000
0,60.0,-4.934390884769995,988675200000
1,60.5,-5.300333859338391,988675200000
2,61.0,-5.511655005454408,988675200000
3,61.5,-5.438239131025491,988675200000
4,62.0,-4.539024855698871,988675200000
5,62.5,-3.8257516331806873,988675200000
6,63.0,-3.203493242746786,988675200000
7,63.5,-3.673982424366355,988675200000
8,64.0,-4.175396163729515,988675200000
9,64.5,-4.0539957026263655,988675200000
10,65.0,-3.622673469302323,988675200000
11,65.5,-2.9431802942711,988675200000
12,66.0,-2.775655924389032,988675200000
13,66.5,-3.46218416846339,988675200000
14,67.0,-3.9856787183875446,988675200000
15,67.5,-3.6380773571924374,988675200000
16,68.0,-3.824832656061456,988675200000
17,68.5,-4.091414633133552,988675200000
18,69.0,-3.6227802906688065,988675200000
19,69.5,-3.5831910361652164,988675200000
20,70.0,-3.785811815306295,988675200000
21,70.5,-3.7408875333307225,988675200000
22,71.0,-3.797212688857926,988675200000
23,71.5,-4.009560403468156,988675200000
24,72.0,-3.854927076711132,988675200000
25,72.5,-3.8876813828637866,988675200000
26,73.0,-3.8436809597920436,988675200000
27,73.5,-4.037497021561251,988675200000
28,74.0,-3.920834155438737,988675200000
29,74.5,-3.766743442516117,988675200000
30,75.0,-3.4099700816393117,988675200000
31,75.5,-3.6613727120566852,988675200000
32,76.0,-3.5126192580650732,988675200000
33,76.5,-3.130005584478324,988675200000
34,77.0,-2.80376694243641,988675200000
35,77.5,-2.0097102635952413,988675200000
36,78.0,-1.476917197288317,988675200000
37,78.5,-1.1565762830151052,988675200000
38,79.0,-0.8013376564682252,988675200000
39,79.5,0.12211623635477661,988675200000
40,80.0,1.980892810490967,988675200000
41,80.5,4.11191472709418,988675200000
42,81.0,4.4752113977256425,988675200000
43,81.5,6.716237332784443,988675200000
44,82.0,8.011369085924665,988675200000
45,82.5,9.202247915078852,988675200000
46,83.0,,988675200000
47,83.5,,988675200000
0,60.0,-8.791120206947893,991353600000
1,60.5,-9.194345235014548,991353600000
2,61.0,-8.991321846447995,991353600000
3,61.5,-8.7245598618837,991353600000
4,62.0,-8.63075913849787,991353600000
5,62.5,-8.330806101876261,991353600000
6,63.0,-8.414795178493275,991353600000
7,63.5,-7.9319738184921595,991353600000
8,64.0,-7.658862160446501,991353600000
9,64.5,-7.413247861193876,991353600000
10,65.0,-7.062564685095661,991353600000
11,65.5,-6.514008176264319,991353600000
12,66.0,-6.003820853040193,991353600000
13,66.5,-5.7840340118745495,991353600000
14,67.0,-6.18707408335974,991353600000
15,67.5,-6.270601530151817,991353600000
16,68.0,-6.451704928170757,991353600000
17,68.5,-6.239006134914241,991353600000
18,69.0,-6.068315633078791,991353600000
19,69.5,-6.290391623107251,991353600000
20,70.0,-6.068528312522643,991353600000
21,70.5,-5.764477625900444,991353600000
22,71.0,-5.80536927141411,991353600000
23,71.5,-6.074799598976267,991353600000
24,72.0,-6.111323568529366,991353600000
25,72.5,-6.458991676789491,991353600000
26,73.0,-6.261792470770549,991353600000
27,73.5,-6.055189814684677,991353600000
28,74.0,-6.2750552936961945,991353600000
29,74.5,-6.261822597452908,991353600000
30,75.0,-6.274141613741362,991353600000
31,75.5,-6.2445150455341745,991353600000
32,76.0,-6.020922668040645,991353600000
33,76.5,-5.6821239130246495,991353600000
34,77.0,-5.372925523347288,991353600000
35,77.5,-4.806296467204246,991353600000
36,78.0,-4.410109102190787,991353600000
37,78.5,-3.615317183445761,991353600000
38,79.0,-3.0901500757754614,991353600000
39,79.5,-1.8488397095599793,991353600000
40,80.0,-0.2914433756102041,991353600000
41,80.5,1.4576062889432555,991353600000
42,81.0,1.7512858541285106,991353600000
43,81.5,2.427452010908913,991353600000
44,82.0,6.346099595362146,991353600000
45,82.5,7.373869717291913,991353600000
46,83.0,,991353600000
47,83.5,,991353600000
0,60.0,-10.897262406949588,994118400000
1,60.5,-9.940980484408948,994118400000
