lat,lon,system:index
77.83094234546785,-30.48650379702203,00000000000000000134
73.39112244497709,-34.453057007205324,00000000000000000135
73.31330667249338,-34.503476062816645,00000000000000000136
72.16870894128647,-35.19380287420376,00000000000000000137
71.72449775344326,-35.43824633485262,00000000000000000138
70.56235345959102,-36.02461812338075,00000000000000000139
70.26312102429847,-36.164375268597844,0000000000000000013a
69.94743004701768,-36.30728499825974,0000000000000000013b
67.64941448272012,-37.225846437966425,0000000000000000013c
66.59020853668669,-37.58861214506847,0000000000000000013d
78.15789701200967,-29.8288220644472,0000000000000000013e
77.74141251451675,-30.359686963062035,0000000000000000013f
77.1085590566075,-31.098778503569637,00000000000000000140
75.67320564121067,-32.52745218558842,00000000000000000141
75.15697997135429,-32.97236345229704,00000000000000000142
70.99268346585488,-35.66743521079761,00000000000000000143
70.62411200918125,-35.84972772096354,00000000000000000144
70.02597265297307,-36.13119509765916,00000000000000000145
69.45885972189477,-36.3828801384188,00000000000000000146
68.3237687941338,-36.8470458034762,00000000000000000147
79.23427941530096,-28.243303961974505,00000000000000000148
79.05340044016899,-28.529774450052074,00000000000000000149
78.69927647090852,-29.06303388593262,0000000000000000014a
78.41601207648837,-29.46524480095343,0000000000000000014b
77.48385929677077,-30.65618151030776,0000000000000000014c
75.49778460576809,-32.67065175681878,0000000000000000014d
75.34514065850654,-32.802413733847054,0000000000000000014e
74.53440474137321,-33.45791942510782,0000000000000000014f
73.36506345842074,-34.289256389108054,00000000000000000150
73.00957054513687,-34.51904278459423,00000000000000000151
71.25837008392233,-35.52269279060277,00000000000000000152
70.43807385413042,-35.930647027780424,00000000000000000153
69.31192342398161,-36.43784301800358,00000000000000000154
80.25630537675075,-26.397062220906818,00000000000000000155
80.09326726493362,-26.715638236569202,00000000000000000156
77.56878287633366,-30.541622745143673,00000000000000000157
76.83048059671252,-31.374761185969504,00000000000000000158
75.89111299149044,-32.30578135401953,00000000000000000159
73.63672973100087,-34.096627682700245,0000000000000000015a
71.42428877502,-35.42682657705473,0000000000000000015b
71.14146137250309,-35.57420878507323,0000000000000000015c
70.20780141662942,-36.03069141901554,0000000000000000015d
68.6817008356939,-36.69051797919708,0000000000000000015e
67.08904371243463,-37.2854066507373,0000000000000000015f
80.51835782745967,-25.842345590757095,00000000000000000160
80.46420204516556,-25.95585646717362,00000000000000000161
78.36494645122431,-29.506219480533545,00000000000000000162
78.07573807509992,-29.893661852865353,00000000000000000163
77.6619557928454,-30.41539897162378,00000000000000000164
77.0096829498484,-31.16842520292341,00000000000000000165
76.47258422796084,-31.732581750003266,00000000000000000166
74.43607264494263,-33.51116109168596,00000000000000000167
73.99170538856254,-33.83813805373304,00000000000000000168
72.58372193543173,-34.76269252525556,00000000000000000169
72.50321286591176,-34.81101580337175,0000000000000000016a
69.208833466727,-36.46561875846549,0000000000000000016b
67.26746572288616,-37.21565293295825,0000000000000000016c
72.92194920943665,-34.54488327519894,0000000000000000016d
72.65540198486588,-34.70967381373009,0000000000000000016e
72.38612579045038,-34.87103976265219,0000000000000000016f
68.84930952609082,-36.607083739386056,00000000000000000170
79.67654197598384,-27.431676224630497,00000000000000000171
78.97337741266384,-28.59108708953696,00000000000000000172
77.35669911202966,-30.750888357581896,00000000000000000173
73.46293626744281,-34.183812026497215,00000000000000000174
71.53659123505103,-35.34003463415048,00000000000000000175
71.3480158515008,-35.440288603135095,00000000000000000176
68.04330025607416,-36.91677722574998,00000000000000000177
67.46209656566698,-37.13165238731343,00000000000000000178
67.34925901350952,-37.17209643386819,00000000000000000179
81.29376874604758,-23.991163165722202,0000000000000000017a
77.81432773494271,-30.185590280632347,0000000000000000017b
76.92464343365813,-31.22204143399004,0000000000000000017c
75.43370286452902,-32.66854260202051,0000000000000000017d
74.08725946503682,-33.737817198232605,0000000000000000017e
72.7432328983156,-34.63661144296938,0000000000000000017f
70.81812749601667,-35.7027334547367,00000000000000000180
70.53002051785248,-35.8440423671204,00000000000000000181
66.99681612534621,-37.2887108446179,00000000000000000182
66.74946087170946,-37.37342484643127,00000000000000000183
79.83022489379084,-27.121848965234964,00000000000000000184
79.56835972532618,-27.58756639745896,00000000000000000185
78.52967010323965,-29.21679706755859,00000000000000000186
76.57520597960485,-31.57796688007609,00000000000000000187
73.75623809833426,-33.96285465109687,00000000000000000188
72.14041594510235,-34.9860266015174,00000000000000000189
69.90672291350076,-36.127601062210076,0000000000000000018a
68.95854412459708,-36.53865883372092,0000000000000000018b
78.87220486886221,-28.699064221546145,0000000000000000018c
78.58936408904214,-29.116502966664484,0000000000000000018d
75.95389713432296,-32.17547304393467,0000000000000000018e
74.28608186280788,-33.570297689856766,0000000000000000018f
73.89731959656424,-33.85325886540527,00000000000000000190
73.83345189217573,-33.89842955907668,00000000000000000191
73.28084887592534,-34.27464391495591,00000000000000000192
72.0261603988099,-35.04208641996132,00000000000000000193
71.84859899486169,-35.14205054737747,00000000000000000194
71.09157294991714,-35.54704394145564,00000000000000000195
68.75932932593334,-36.612577351883914,00000000000000000196
67.78311616870664,-36.992091442542694,00000000000000000197
79.2960736376996,-28.014364795688476,00000000000000000198
77.26270126182303,-30.8057620551456,00000000000000000199
74.98233927859607,-33.01514852690486,0000000000000000019a
74.81579631335092,-33.15000512006422,0000000000000000019b
74.69642617815018,-33.244827903965735,0000000000000000019c
74.1744527270359,-33.64240581299203,0000000000000000019d
73.19147065441008,-34.323203525427935,0000000000000000019e
72.33091320120661,-34.85636486108529,0000000000000000019f
72.20325805624857,-34.931023590023145,000000000000000001a0
69.84499557761791,-36.13910554292797,000000000000000001a1
69.55737018236749,-36.267304698214545,000000000000000001a2
67.16343043620822,-37.20898657688335,000000000000000001a3
80.34658879577987,-26.071356102659976,000000000000000001a4
80.17026256282347,-26.425065375522458,000000000000000001a5
77.9189427047576,-29.9969301741621,000000000000000001a6
75.23428294721681,-32.79386117802655,000000000000000001a7
74.90125944414126,-33.07005343817593,000000000000000001a8
74.61811990455061,-33.2953093869918,000000000000000001a9
69.12856072956286,-36.44393860914364,000000000000000001aa
68.59015103196559,-36.66539540386198,000000000000000001ab
68.41909099735331,-36.73344128593756,000000000000000001ac
68.23982621680268,-36.80360524101353,000000000000000001ad
67.52625411162394,-37.071811251176186,000000000000000001ae
79.93015780749961,-26.86851405708554,000000000000000001af
78.78473514259781,-28.784598697953346,000000000000000001b0
77.96781445230337,-29.9199304171712,000000000000000001b1
76.2152762607728,-31.888899996532874,000000000000000001b2
75.05054122920852,-32.93655687083787,000000000000000001b3
71.76948562397146,-35.158580434982596,000000000000000001b4
71.68627879831416,-35.204477962125715,000000000000000001b5
70.08484616418171,-36.01272124177015,000000000000000001b6
69.74732342814323,-36.16669846024669,000000000000000001b7
67.72686460891742,-36.99074033492348,000000000000000001b8
67.60845763954423,-37.03442168884304,000000000000000001b9
79.99726727835397,-26.724609947888737,000000000000000001ba
76.74903511597132,-31.333055213816635,000000000000000001bb
76.29496931479999,-31.79823755391421,000000000000000001bc
76.13982381184744,-31.95003427197561,000000000000000001bd
76.06223099441642,-32.024652869003965,000000000000000001be
75.6158838971686,-32.437940191041555,000000000000000001bf
70.89851616980819,-35.6103899310209,000000000000000001c0
69.39575898288746,-36.31367043096827,000000000000000001c1
69.02552874062195,-36.47143342623918,000000000000000001c2
66.83241798770777,-37.30258756709623,000000000000000001c3
79.73503200450187,-27.19284231310688,000000000000000001c4
77.21016413321132,-30.81266028447528,000000000000000001c5
76.6653422482992,-31.408543335550416,000000000000000001c6
76.3884900411939,-31.692605909059132,000000000000000001c7
75.77054781720737,-32.28588484511905,000000000000000001c8
73.10331422658345,-34.340812515488,000000000000000001c9
71.60489574498772,-35.23088029946317,000000000000000001ca
68.49512758851667,-36.680288801380485,000000000000000001cb
67.87483095917392,-36.92058975715068,000000000000000001cc
66.91174093634753,-37.26814101145836,000000000000000001cd
79.39849918889726,-27.762875955375186,000000000000000001ce
79.14686765735026,-28.176863356278155,000000000000000001cf
73.56641862559013,-34.02236581375616,000000000000000001d0
72.8224265330248,-34.50988379103045,000000000000000001d1
70.69260380136217,-35.69606263956074,000000000000000001d2
70.3686144370209,-35.85381671662956,000000000000000001d3
69.64648085781955,-36.18730842531573,000000000000000001d4
68.15001546248523,-36.80811339217857,000000000000000001d5
66.5707356423863,-37.377353314459356,000000000000000001d6
79.49870856687136,-27.575785452475756,000000000000000001d7
78.25671069135402,-29.478903027480136,000000000000000001d8
74.34598988546091,-33.450454889944346,000000000000000001d9
71.93397294363096,-35.02973471004328,000000000000000001da
70.27681938273467,-35.88916401068022,000000000000000001db
67.97598566657133,-36.867343631471485,000000000000000001dc
66.6362710505688,-37.34821308907509,000000000000000001dd
80.14458705895773,-26.08681134691122,000000000000000001de
79.91399802528194,-26.537193930612403,000000000000000001df
79.70738557797051,-26.92269213488491,000000000000000001e0
77.69597427478215,-29.972378363761834,000000000000000001e1
77.00349371758621,-30.796652111693408,000000000000000001e2
75.51752058703065,-32.29284996096453,000000000000000001e3
75.03242390162838,-32.71560841363963,000000000000000001e4
74.71628701424221,-32.976416775154625,000000000000000001e5
74.62475950601919,-33.04988938321225,000000000000000001e6
73.12104807147301,-34.14125436604313,000000000000000001e7
69.73821348469106,-35.9991254426582,000000000000000001e8
72.28559089809939,-34.65719465343209,000000000000000001e9
71.14915778092133,-35.29700876808577,000000000000000001ea
70.61193420420427,-35.57319211003305,000000000000000001eb
67.95782374798065,-36.739505663370245,000000000000000001ec
78.13761702041859,-29.365896029482666,000000000000000001ed
76.09787704823768,-31.72315075127523,000000000000000001ee
75.76006001152967,-32.0467477147238,000000000000000001ef
74.98408278710797,-32.7338104641398,000000000000000001f0
72.91746781287794,-34.25449769639644,000000000000000001f1
70.80803655033273,-35.465522655996544,000000000000000001f2
70.1631881105897,-35.784005030536804,000000000000000001f3
69.36427772945012,-36.15087311060801,000000000000000001f4
69.20408452410508,-36.22103706568399,000000000000000001f5
67.08519550822551,-37.05675286691871,000000000000000001f6
66.63743487594374,-37.213985229164265,000000000000000001f7
78.7571689798854,-28.45912891206233,000000000000000001f8
78.04884969574763,-29.471474165125095,000000000000000001f9
77.812182907336,-29.782576727421908,000000000000000001fa
77.33813141524311,-30.36960846290595,000000000000000001fb
76.9268194749722,-30.84344145904722,000000000000000001fc
75.9200436391252,-31.883486647853985,000000000000000001fd
75.66801524758444,-32.1204432778341,000000000000000001fe
75.4158887558205,-32.349132734461115,000000000000000001ff
74.76720103007047,-32.90205680598737,00000000000000000200
73.91011275748657,-33.563122996261775,00000000000000000201
73.72701315002999,-33.69518819216167,00000000000000000202
71.39477398514724,-35.147517405269,00000000000000000203
69.02694673475695,-36.28948426685438,00000000000000000204
68.85305963007677,-36.36323779827837,00000000000000000205
79.09022815576938,-27.91996116728598,00000000000000000206
77.95730881022145,-29.57912132365633,00000000000000000207
77.27672067553506,-30.42899031163469,00000000000000000208
73.28258346623514,-33.99353772544563,00000000000000000209
72.67509783421895,-34.38950589899162,0000000000000000020a
69.11210664667566,-36.2449913565431,0000000000000000020b
67.79140117846394,-36.78106002608731,0000000000000000020c
79.82798196596096,-26.6143096242307,0000000000000000020d
78.32214799931333,-29.066636839583804,0000000000000000020e
76.46940488890974,-31.310608099113583,0000000000000000020f
75.24560014569046,-32.47624832819171,00000000000000000210
71.31069317568347,-35.175248554720376,00000000000000000211
70.89524318963497,-35.394707672166774,00000000000000000212
69.46520056359276,-36.08191757191752,00000000000000000213
67.89288140023827,-36.73467645692936,00000000000000000214
66.83127199873704,-37.12534275932281,00000000000000000215
81.5345557438326,-22.68911457631811,00000000000000000216
79.97095858213865,-26.323883913518717,00000000000000000217
79.64491357221175,-26.935627987040963,00000000000000000218
77.61163929655832,-29.99529814317654,00000000000000000219
77.46005661534748,-30.18225933214542,0000000000000000021a
77.07107139405119,-30.641372835709262,0000000000000000021b
74.42987895357939,-33.13871021709584,0000000000000000021c
73.791924284065,-33.61771131135805,0000000000000000021d
70.97507447579481,-35.34455170351761,0000000000000000021e
67.35858745291333,-36.92858046623845,0000000000000000021f
80.23820588557481,-25.772364458824317,00000000000000000220
78.24092993272588,-29.15121706836556,00000000000000000221
72.56260809194366,-34.43105580260764,00000000000000000222
